index,ui_name,readable_name,kind,plant,warehouse,customer,product,lower_bound,upper_bound,cost_per_unit
28940,v28940,deliver_warehouse12_to_customer1358_diesel,warehouse_to_customer,,12,1358,diesel,0.0,inf,16.869488
28941,v28941,deliver_warehouse12_to_customer1358_petrol,warehouse_to_customer,,12,1358,petrol,0.0,inf,16.869488
28942,v28942,deliver_warehouse12_to_customer1358_lpg,warehouse_to_customer,,12,1358,lpg,0.0,inf,16.869488
28943,v28943,deliver_warehouse12_to_customer1358_lubricant,warehouse_to_customer,,12,1358,lubricant,0.0,inf,16.869488
28944,v28944,deliver_warehouse25_to_customer1359_diesel,warehouse_to_customer,,25,1359,diesel,0.0,inf,5.550917
28945,v28945,deliver_warehouse25_to_customer1359_petrol,warehouse_to_customer,,25,1359,petrol,0.0,inf,5.550917
28946,v28946,deliver_warehouse25_to_customer1359_lpg,warehouse_to_customer,,25,1359,lpg,0.0,inf,5.550917
28947,v28947,deliver_warehouse25_to_customer1359_lubricant,warehouse_to_customer,,25,1359,lubricant,0.0,inf,5.550917
28948,v28948,deliver_warehouse43_to_customer1359_diesel,warehouse_to_customer,,43,1359,diesel,0.0,inf,15.163079
28949,v28949,deliver_warehouse43_to_customer1359_petrol,warehouse_to_customer,,43,1359,petrol,0.0,inf,15.163079
28950,v28950,deliver_warehouse43_to_customer1359_lpg,warehouse_to_customer,,43,1359,lpg,0.0,inf,15.163079
28951,v28951,deliver_warehouse43_to_customer1359_lubricant,warehouse_to_customer,,43,1359,lubricant,0.0,inf,15.163079
28952,v28952,deliver_warehouse10_to_customer1359_diesel,warehouse_to_customer,,10,1359,diesel,0.0,inf,19.987779
28953,v28953,deliver_warehouse10_to_customer1359_petrol,warehouse_to_customer,,10,1359,petrol,0.0,inf,19.987779
28954,v28954,deliver_warehouse10_to_customer1359_lpg,warehouse_to_customer,,10,1359,lpg,0.0,inf,19.987779
28955,v28955,deliver_warehouse10_to_customer1359_lubricant,warehouse_to_customer,,10,1359,lubricant,0.0,inf,19.987779
28956,v28956,deliver_warehouse19_to_customer1359_diesel,warehouse_to_customer,,19,1359,diesel,0.0,inf,21.817792
28957,v28957,deliver_warehouse19_to_customer1359_petrol,warehouse_to_customer,,19,1359,petrol,0.0,inf,21.817792
28958,v28958,deliver_warehouse19_to_customer1359_lpg,warehouse_to_customer,,19,1359,lpg,0.0,inf,21.817792
28959,v28959,deliver_warehouse19_to_customer1359_lubricant,warehouse_to_customer,,19,1359,lubricant,0.0,inf,21.817792
28960,v28960,deliver_warehouse8_to_customer1359_diesel,warehouse_to_customer,,8,1359,diesel,0.0,inf,31.314724
28961,v28961,deliver_warehouse8_to_customer1359_petrol,warehouse_to_customer,,8,1359,petrol,0.0,inf,31.314724
28962,v28962,deliver_warehouse8_to_customer1359_lpg,warehouse_to_customer,,8,1359,lpg,0.0,inf,31.314724
28963,v28963,deliver_warehouse8_to_customer1359_lubricant,warehouse_to_customer,,8,1359,lubricant,0.0,inf,31.314724
28964,v28964,deliver_warehouse14_to_customer1360_diesel,warehouse_to_customer,,14,1360,diesel,0.0,inf,5.928073
28965,v28965,deliver_warehouse14_to_customer1360_petrol,warehouse_to_customer,,14,1360,petrol,0.0,inf,5.928073
28966,v28966,deliver_warehouse14_to_customer1360_lpg,warehouse_to_customer,,14,1360,lpg,0.0,inf,5.928073
28967,v28967,deliver_warehouse14_to_customer1360_lubricant,warehouse_to_customer,,14,1360,lubricant,0.0,inf,5.928073
28968,v28968,deliver_warehouse3_to_customer1360_diesel,warehouse_to_customer,,3,1360,diesel,0.0,inf,11.069964
28969,v28969,deliver_warehouse3_to_customer1360_petrol,warehouse_to_customer,,3,1360,petrol,0.0,inf,11.069964
28970,v28970,deliver_warehouse3_to_customer1360_lpg,warehouse_to_customer,,3,1360,lpg,0.0,inf,11.069964
28971,v28971,deliver_warehouse3_to_customer1360_lubricant,warehouse_to_customer,,3,1360,lubricant,0.0,inf,11.069964
28972,v28972,deliver_warehouse17_to_customer1360_diesel,warehouse_to_customer,,17,1360,diesel,0.0,inf,15.725913
28973,v28973,deliver_warehouse17_to_customer1360_petrol,warehouse_to_customer,,17,1360,petrol,0.0,inf,15.725913
28974,v28974,deliver_warehouse17_to_customer1360_lpg,warehouse_to_customer,,17,1360,lpg,0.0,inf,15.725913
28975,v28975,deliver_warehouse17_to_customer1360_lubricant,warehouse_to_customer,,17,1360,lubricant,0.0,inf,15.725913
28976,v28976,deliver_warehouse39_to_customer1360_diesel,warehouse_to_customer,,39,1360,diesel,0.0,inf,19.001181
28977,v28977,deliver_warehouse39_to_customer1360_petrol,warehouse_to_customer,,39,1360,petrol,0.0,inf,19.001181
28978,v28978,deliver_warehouse39_to_customer1360_lpg,warehouse_to_customer,,39,1360,lpg,0.0,inf,19.001181
28979,v28979,deliver_warehouse39_to_customer1360_lubricant,warehouse_to_customer,,39,1360,lubricant,0.0,inf,19.001181
28980,v28980,deliver_warehouse45_to_customer1360_diesel,warehouse_to_customer,,45,1360,diesel,0.0,inf,20.909635
28981,v28981,deliver_warehouse45_to_customer1360_petrol,warehouse_to_customer,,45,1360,petrol,0.0,inf,20.909635
28982,v28982,deliver_warehouse45_to_customer1360_lpg,warehouse_to_customer,,45,1360,lpg,0.0,inf,20.909635
28983,v28983,deliver_warehouse45_to_customer1360_lubricant,warehouse_to_customer,,45,1360,lubricant,0.0,inf,20.909635
28984,v28984,deliver_warehouse34_to_customer1361_diesel,warehouse_to_customer,,34,1361,diesel,0.0,inf,12.835799
28985,v28985,deliver_warehouse34_to_customer1361_petrol,warehouse_to_customer,,34,1361,petrol,0.0,inf,12.835799
28986,v28986,deliver_warehouse34_to_customer1361_lpg,warehouse_to_customer,,34,1361,lpg,0.0,inf,12.835799
28987,v28987,deliver_warehouse34_to_customer1361_lubricant,warehouse_to_customer,,34,1361,lubricant,0.0,inf,12.835799
28988,v28988,deliver_warehouse23_to_customer1361_diesel,warehouse_to_customer,,23,1361,diesel,0.0,inf,13.987452
28989,v28989,deliver_warehouse23_to_customer1361_petrol,warehouse_to_customer,,23,1361,petrol,0.0,inf,13.987452
28990,v28990,deliver_warehouse23_to_customer1361_lpg,warehouse_to_customer,,23,1361,lpg,0.0,inf,13.987452
28991,v28991,deliver_warehouse23_to_customer1361_lubricant,warehouse_to_customer,,23,1361,lubricant,0.0,inf,13.987452
28992,v28992,deliver_warehouse6_to_customer1361_diesel,warehouse_to_customer,,6,1361,diesel,0.0,inf,14.311833
28993,v28993,deliver_warehouse6_to_customer1361_petrol,warehouse_to_customer,,6,1361,petrol,0.0,inf,14.311833
28994,v28994,deliver_warehouse6_to_customer1361_lpg,warehouse_to_customer,,6,1361,lpg,0.0,inf,14.311833
28995,v28995,deliver_warehouse6_to_customer1361_lubricant,warehouse_to_customer,,6,1361,lubricant,0.0,inf,14.311833
28996,v28996,deliver_warehouse35_to_customer1361_diesel,warehouse_to_customer,,35,1361,diesel,0.0,inf,14.321321
28997,v28997,deliver_warehouse35_to_customer1361_petrol,warehouse_to_customer,,35,1361,petrol,0.0,inf,14.321321
28998,v28998,deliver_warehouse35_to_customer1361_lpg,warehouse_to_customer,,35,1361,lpg,0.0,inf,14.321321
28999,v28999,deliver_warehouse35_to_customer1361_lubricant,warehouse_to_customer,,35,1361,lubricant,0.0,inf,14.321321
29000,v29000,deliver_warehouse42_to_customer1361_diesel,warehouse_to_customer,,42,1361,diesel,0.0,inf,14.490398
29001,v29001,deliver_warehouse42_to_customer1361_petrol,warehouse_to_customer,,42,1361,petrol,0.0,inf,14.490398
29002,v29002,deliver_warehouse42_to_customer1361_lpg,warehouse_to_customer,,42,1361,lpg,0.0,inf,14.490398
29003,v29003,deliver_warehouse42_to_customer1361_lubricant,warehouse_to_customer,,42,1361,lubricant,0.0,inf,14.490398
29004,v29004,deliver_warehouse27_to_customer1362_diesel,warehouse_to_customer,,27,1362,diesel,0.0,inf,11.578672
29005,v29005,deliver_warehouse27_to_customer1362_petrol,warehouse_to_customer,,27,1362,petrol,0.0,inf,11.578672
29006,v29006,deliver_warehouse27_to_customer1362_lpg,warehouse_to_customer,,27,1362,lpg,0.0,inf,11.578672
29007,v29007,deliver_warehouse27_to_customer1362_lubricant,warehouse_to_customer,,27,1362,lubricant,0.0,inf,11.578672
29008,v29008,deliver_warehouse13_to_customer1362_diesel,warehouse_to_customer,,13,1362,diesel,0.0,inf,13.269008
29009,v29009,deliver_warehouse13_to_customer1362_petrol,warehouse_to_customer,,13,1362,petrol,0.0,inf,13.269008
29010,v29010,deliver_warehouse13_to_customer1362_lpg,warehouse_to_customer,,13,1362,lpg,0.0,inf,13.269008
29011,v29011,deliver_warehouse13_to_customer1362_lubricant,warehouse_to_customer,,13,1362,lubricant,0.0,inf,13.269008
29012,v29012,deliver_warehouse33_to_customer1362_diesel,warehouse_to_customer,,33,1362,diesel,0.0,inf,13.416486
29013,v29013,deliver_warehouse33_to_customer1362_petrol,warehouse_to_customer,,33,1362,petrol,0.0,inf,13.416486
29014,v29014,deliver_warehouse33_to_customer1362_lpg,warehouse_to_customer,,33,1362,lpg,0.0,inf,13.416486
29015,v29015,deliver_warehouse33_to_customer1362_lubricant,warehouse_to_customer,,33,1362,lubricant,0.0,inf,13.416486
29016,v29016,deliver_warehouse21_to_customer1362_diesel,warehouse_to_customer,,21,1362,diesel,0.0,inf,17.844899
29017,v29017,deliver_warehouse21_to_customer1362_petrol,warehouse_to_customer,,21,1362,petrol,0.0,inf,17.844899
29018,v29018,deliver_warehouse21_to_customer1362_lpg,warehouse_to_customer,,21,1362,lpg,0.0,inf,17.844899
29019,v29019,deliver_warehouse21_to_customer1362_lubricant,warehouse_to_customer,,21,1362,lubricant,0.0,inf,17.844899
29020,v29020,deliver_warehouse44_to_customer1362_diesel,warehouse_to_customer,,44,1362,diesel,0.0,inf,18.006717
29021,v29021,deliver_warehouse44_to_customer1362_petrol,warehouse_to_customer,,44,1362,petrol,0.0,inf,18.006717
29022,v29022,deliver_warehouse44_to_customer1362_lpg,warehouse_to_customer,,44,1362,lpg,0.0,inf,18.006717
29023,v29023,deliver_warehouse44_to_customer1362_lubricant,warehouse_to_customer,,44,1362,lubricant,0.0,inf,18.006717
29024,v29024,deliver_warehouse21_to_customer1363_diesel,warehouse_to_customer,,21,1363,diesel,0.0,inf,4.62852
29025,v29025,deliver_warehouse21_to_customer1363_petrol,warehouse_to_customer,,21,1363,petrol,0.0,inf,4.62852
29026,v29026,deliver_warehouse21_to_customer1363_lpg,warehouse_to_customer,,21,1363,lpg,0.0,inf,4.62852
29027,v29027,deliver_warehouse21_to_customer1363_lubricant,warehouse_to_customer,,21,1363,lubricant,0.0,inf,4.62852
29028,v29028,deliver_warehouse44_to_customer1363_diesel,warehouse_to_customer,,44,1363,diesel,0.0,inf,6.842673
29029,v29029,deliver_warehouse44_to_customer1363_petrol,warehouse_to_customer,,44,1363,petrol,0.0,inf,6.842673
29030,v29030,deliver_warehouse44_to_customer1363_lpg,warehouse_to_customer,,44,1363,lpg,0.0,inf,6.842673
29031,v29031,deliver_warehouse44_to_customer1363_lubricant,warehouse_to_customer,,44,1363,lubricant,0.0,inf,6.842673
29032,v29032,deliver_warehouse37_to_customer1363_diesel,warehouse_to_customer,,37,1363,diesel,0.0,inf,11.95995
29033,v29033,deliver_warehouse37_to_customer1363_petrol,warehouse_to_customer,,37,1363,petrol,0.0,inf,11.95995
29034,v29034,deliver_warehouse37_to_customer1363_lpg,warehouse_to_customer,,37,1363,lpg,0.0,inf,11.95995
29035,v29035,deliver_warehouse37_to_customer1363_lubricant,warehouse_to_customer,,37,1363,lubricant,0.0,inf,11.95995
29036,v29036,deliver_warehouse5_to_customer1363_diesel,warehouse_to_customer,,5,1363,diesel,0.0,inf,12.674765
29037,v29037,deliver_warehouse5_to_customer1363_petrol,warehouse_to_customer,,5,1363,petrol,0.0,inf,12.674765
29038,v29038,deliver_warehouse5_to_customer1363_lpg,warehouse_to_customer,,5,1363,lpg,0.0,inf,12.674765
29039,v29039,deliver_warehouse5_to_customer1363_lubricant,warehouse_to_customer,,5,1363,lubricant,0.0,inf,12.674765
29040,v29040,deliver_warehouse13_to_customer1363_diesel,warehouse_to_customer,,13,1363,diesel,0.0,inf,14.332452
29041,v29041,deliver_warehouse13_to_customer1363_petrol,warehouse_to_customer,,13,1363,petrol,0.0,inf,14.332452
29042,v29042,deliver_warehouse13_to_customer1363_lpg,warehouse_to_customer,,13,1363,lpg,0.0,inf,14.332452
29043,v29043,deliver_warehouse13_to_customer1363_lubricant,warehouse_to_customer,,13,1363,lubricant,0.0,inf,14.332452
29044,v29044,deliver_warehouse44_to_customer1364_diesel,warehouse_to_customer,,44,1364,diesel,0.0,inf,1.084214
29045,v29045,deliver_warehouse44_to_customer1364_petrol,warehouse_to_customer,,44,1364,petrol,0.0,inf,1.084214
29046,v29046,deliver_warehouse44_to_customer1364_lpg,warehouse_to_customer,,44,1364,lpg,0.0,inf,1.084214
29047,v29047,deliver_warehouse44_to_customer1364_lubricant,warehouse_to_customer,,44,1364,lubricant,0.0,inf,1.084214
29048,v29048,deliver_warehouse21_to_customer1364_diesel,warehouse_to_customer,,21,1364,diesel,0.0,inf,4.527498
29049,v29049,deliver_warehouse21_to_customer1364_petrol,warehouse_to_customer,,21,1364,petrol,0.0,inf,4.527498
29050,v29050,deliver_warehouse21_to_customer1364_lpg,warehouse_to_customer,,21,1364,lpg,0.0,inf,4.527498
29051,v29051,deliver_warehouse21_to_customer1364_lubricant,warehouse_to_customer,,21,1364,lubricant,0.0,inf,4.527498
29052,v29052,deliver_warehouse13_to_customer1364_diesel,warehouse_to_customer,,13,1364,diesel,0.0,inf,8.694631
29053,v29053,deliver_warehouse13_to_customer1364_petrol,warehouse_to_customer,,13,1364,petrol,0.0,inf,8.694631
29054,v29054,deliver_warehouse13_to_customer1364_lpg,warehouse_to_customer,,13,1364,lpg,0.0,inf,8.694631
29055,v29055,deliver_warehouse13_to_customer1364_lubricant,warehouse_to_customer,,13,1364,lubricant,0.0,inf,8.694631
29056,v29056,deliver_warehouse5_to_customer1364_diesel,warehouse_to_customer,,5,1364,diesel,0.0,inf,16.951076
29057,v29057,deliver_warehouse5_to_customer1364_petrol,warehouse_to_customer,,5,1364,petrol,0.0,inf,16.951076
29058,v29058,deliver_warehouse5_to_customer1364_lpg,warehouse_to_customer,,5,1364,lpg,0.0,inf,16.951076
29059,v29059,deliver_warehouse5_to_customer1364_lubricant,warehouse_to_customer,,5,1364,lubricant,0.0,inf,16.951076
29060,v29060,deliver_warehouse37_to_customer1364_diesel,warehouse_to_customer,,37,1364,diesel,0.0,inf,17.24155
29061,v29061,deliver_warehouse37_to_customer1364_petrol,warehouse_to_customer,,37,1364,petrol,0.0,inf,17.24155
29062,v29062,deliver_warehouse37_to_customer1364_lpg,warehouse_to_customer,,37,1364,lpg,0.0,inf,17.24155
29063,v29063,deliver_warehouse37_to_customer1364_lubricant,warehouse_to_customer,,37,1364,lubricant,0.0,inf,17.24155
29064,v29064,deliver_warehouse29_to_customer1365_diesel,warehouse_to_customer,,29,1365,diesel,0.0,inf,4.605996
29065,v29065,deliver_warehouse29_to_customer1365_petrol,warehouse_to_customer,,29,1365,petrol,0.0,inf,4.605996
29066,v29066,deliver_warehouse29_to_customer1365_lpg,warehouse_to_customer,,29,1365,lpg,0.0,inf,4.605996
29067,v29067,deliver_warehouse29_to_customer1365_lubricant,warehouse_to_customer,,29,1365,lubricant,0.0,inf,4.605996
29068,v29068,deliver_warehouse46_to_customer1365_diesel,warehouse_to_customer,,46,1365,diesel,0.0,inf,16.682621
29069,v29069,deliver_warehouse46_to_customer1365_petrol,warehouse_to_customer,,46,1365,petrol,0.0,inf,16.682621
29070,v29070,deliver_warehouse46_to_customer1365_lpg,warehouse_to_customer,,46,1365,lpg,0.0,inf,16.682621
29071,v29071,deliver_warehouse46_to_customer1365_lubricant,warehouse_to_customer,,46,1365,lubricant,0.0,inf,16.682621
29072,v29072,deliver_warehouse27_to_customer1365_diesel,warehouse_to_customer,,27,1365,diesel,0.0,inf,28.948355
29073,v29073,deliver_warehouse27_to_customer1365_petrol,warehouse_to_customer,,27,1365,petrol,0.0,inf,28.948355
29074,v29074,deliver_warehouse27_to_customer1365_lpg,warehouse_to_customer,,27,1365,lpg,0.0,inf,28.948355
29075,v29075,deliver_warehouse27_to_customer1365_lubricant,warehouse_to_customer,,27,1365,lubricant,0.0,inf,28.948355
29076,v29076,deliver_warehouse41_to_customer1365_diesel,warehouse_to_customer,,41,1365,diesel,0.0,inf,29.15739
29077,v29077,deliver_warehouse41_to_customer1365_petrol,warehouse_to_customer,,41,1365,petrol,0.0,inf,29.15739
29078,v29078,deliver_warehouse41_to_customer1365_lpg,warehouse_to_customer,,41,1365,lpg,0.0,inf,29.15739
29079,v29079,deliver_warehouse41_to_customer1365_lubricant,warehouse_to_customer,,41,1365,lubricant,0.0,inf,29.15739
29080,v29080,deliver_warehouse33_to_customer1365_diesel,warehouse_to_customer,,33,1365,diesel,0.0,inf,30.821744
29081,v29081,deliver_warehouse33_to_customer1365_petrol,warehouse_to_customer,,33,1365,petrol,0.0,inf,30.821744
29082,v29082,deliver_warehouse33_to_customer1365_lpg,warehouse_to_customer,,33,1365,lpg,0.0,inf,30.821744
29083,v29083,deliver_warehouse33_to_customer1365_lubricant,warehouse_to_customer,,33,1365,lubricant,0.0,inf,30.821744
29084,v29084,deliver_warehouse29_to_customer1366_diesel,warehouse_to_customer,,29,1366,diesel,0.0,inf,5.609735
29085,v29085,deliver_warehouse29_to_customer1366_petrol,warehouse_to_customer,,29,1366,petrol,0.0,inf,5.609735
29086,v29086,deliver_warehouse29_to_customer1366_lpg,warehouse_to_customer,,29,1366,lpg,0.0,inf,5.609735
29087,v29087,deliver_warehouse29_to_customer1366_lubricant,warehouse_to_customer,,29,1366,lubricant,0.0,inf,5.609735
29088,v29088,deliver_warehouse41_to_customer1366_diesel,warehouse_to_customer,,41,1366,diesel,0.0,inf,20.233588
29089,v29089,deliver_warehouse41_to_customer1366_petrol,warehouse_to_customer,,41,1366,petrol,0.0,inf,20.233588
29090,v29090,deliver_warehouse41_to_customer1366_lpg,warehouse_to_customer,,41,1366,lpg,0.0,inf,20.233588
29091,v29091,deliver_warehouse41_to_customer1366_lubricant,warehouse_to_customer,,41,1366,lubricant,0.0,inf,20.233588
29092,v29092,deliver_warehouse46_to_customer1366_diesel,warehouse_to_customer,,46,1366,diesel,0.0,inf,21.988294
29093,v29093,deliver_warehouse46_to_customer1366_petrol,warehouse_to_customer,,46,1366,petrol,0.0,inf,21.988294
29094,v29094,deliver_warehouse46_to_customer1366_lpg,warehouse_to_customer,,46,1366,lpg,0.0,inf,21.988294
29095,v29095,deliver_warehouse46_to_customer1366_lubricant,warehouse_to_customer,,46,1366,lubricant,0.0,inf,21.988294
29096,v29096,deliver_warehouse27_to_customer1366_diesel,warehouse_to_customer,,27,1366,diesel,0.0,inf,22.387762
29097,v29097,deliver_warehouse27_to_customer1366_petrol,warehouse_to_customer,,27,1366,petrol,0.0,inf,22.387762
29098,v29098,deliver_warehouse27_to_customer1366_lpg,warehouse_to_customer,,27,1366,lpg,0.0,inf,22.387762
29099,v29099,deliver_warehouse27_to_customer1366_lubricant,warehouse_to_customer,,27,1366,lubricant,0.0,inf,22.387762
29100,v29100,deliver_warehouse33_to_customer1366_diesel,warehouse_to_customer,,33,1366,diesel,0.0,inf,23.81113
29101,v29101,deliver_warehouse33_to_customer1366_petrol,warehouse_to_customer,,33,1366,petrol,0.0,inf,23.81113
29102,v29102,deliver_warehouse33_to_customer1366_lpg,warehouse_to_customer,,33,1366,lpg,0.0,inf,23.81113
29103,v29103,deliver_warehouse33_to_customer1366_lubricant,warehouse_to_customer,,33,1366,lubricant,0.0,inf,23.81113
29104,v29104,deliver_warehouse17_to_customer1367_diesel,warehouse_to_customer,,17,1367,diesel,0.0,inf,7.85534
29105,v29105,deliver_warehouse17_to_customer1367_petrol,warehouse_to_customer,,17,1367,petrol,0.0,inf,7.85534
29106,v29106,deliver_warehouse17_to_customer1367_lpg,warehouse_to_customer,,17,1367,lpg,0.0,inf,7.85534
29107,v29107,deliver_warehouse17_to_customer1367_lubricant,warehouse_to_customer,,17,1367,lubricant,0.0,inf,7.85534
29108,v29108,deliver_warehouse14_to_customer1367_diesel,warehouse_to_customer,,14,1367,diesel,0.0,inf,9.044611
29109,v29109,deliver_warehouse14_to_customer1367_petrol,warehouse_to_customer,,14,1367,petrol,0.0,inf,9.044611
29110,v29110,deliver_warehouse14_to_customer1367_lpg,warehouse_to_customer,,14,1367,lpg,0.0,inf,9.044611
29111,v29111,deliver_warehouse14_to_customer1367_lubricant,warehouse_to_customer,,14,1367,lubricant,0.0,inf,9.044611
29112,v29112,deliver_warehouse3_to_customer1367_diesel,warehouse_to_customer,,3,1367,diesel,0.0,inf,9.362561
29113,v29113,deliver_warehouse3_to_customer1367_petrol,warehouse_to_customer,,3,1367,petrol,0.0,inf,9.362561
29114,v29114,deliver_warehouse3_to_customer1367_lpg,warehouse_to_customer,,3,1367,lpg,0.0,inf,9.362561
29115,v29115,deliver_warehouse3_to_customer1367_lubricant,warehouse_to_customer,,3,1367,lubricant,0.0,inf,9.362561
29116,v29116,deliver_warehouse39_to_customer1367_diesel,warehouse_to_customer,,39,1367,diesel,0.0,inf,11.245315
29117,v29117,deliver_warehouse39_to_customer1367_petrol,warehouse_to_customer,,39,1367,petrol,0.0,inf,11.245315
29118,v29118,deliver_warehouse39_to_customer1367_lpg,warehouse_to_customer,,39,1367,lpg,0.0,inf,11.245315
29119,v29119,deliver_warehouse39_to_customer1367_lubricant,warehouse_to_customer,,39,1367,lubricant,0.0,inf,11.245315
29120,v29120,deliver_warehouse45_to_customer1367_diesel,warehouse_to_customer,,45,1367,diesel,0.0,inf,25.958154
29121,v29121,deliver_warehouse45_to_customer1367_petrol,warehouse_to_customer,,45,1367,petrol,0.0,inf,25.958154
29122,v29122,deliver_warehouse45_to_customer1367_lpg,warehouse_to_customer,,45,1367,lpg,0.0,inf,25.958154
29123,v29123,deliver_warehouse45_to_customer1367_lubricant,warehouse_to_customer,,45,1367,lubricant,0.0,inf,25.958154
29124,v29124,deliver_warehouse19_to_customer1368_diesel,warehouse_to_customer,,19,1368,diesel,0.0,inf,9.193591
29125,v29125,deliver_warehouse19_to_customer1368_petrol,warehouse_to_customer,,19,1368,petrol,0.0,inf,9.193591
29126,v29126,deliver_warehouse19_to_customer1368_lpg,warehouse_to_customer,,19,1368,lpg,0.0,inf,9.193591
29127,v29127,deliver_warehouse19_to_customer1368_lubricant,warehouse_to_customer,,19,1368,lubricant,0.0,inf,9.193591
29128,v29128,deliver_warehouse43_to_customer1368_diesel,warehouse_to_customer,,43,1368,diesel,0.0,inf,10.397224
29129,v29129,deliver_warehouse43_to_customer1368_petrol,warehouse_to_customer,,43,1368,petrol,0.0,inf,10.397224
29130,v29130,deliver_warehouse43_to_customer1368_lpg,warehouse_to_customer,,43,1368,lpg,0.0,inf,10.397224
29131,v29131,deliver_warehouse43_to_customer1368_lubricant,warehouse_to_customer,,43,1368,lubricant,0.0,inf,10.397224
29132,v29132,deliver_warehouse26_to_customer1368_diesel,warehouse_to_customer,,26,1368,diesel,0.0,inf,10.998499
29133,v29133,deliver_warehouse26_to_customer1368_petrol,warehouse_to_customer,,26,1368,petrol,0.0,inf,10.998499
29134,v29134,deliver_warehouse26_to_customer1368_lpg,warehouse_to_customer,,26,1368,lpg,0.0,inf,10.998499
29135,v29135,deliver_warehouse26_to_customer1368_lubricant,warehouse_to_customer,,26,1368,lubricant,0.0,inf,10.998499
29136,v29136,deliver_warehouse8_to_customer1368_diesel,warehouse_to_customer,,8,1368,diesel,0.0,inf,12.962941
29137,v29137,deliver_warehouse8_to_customer1368_petrol,warehouse_to_customer,,8,1368,petrol,0.0,inf,12.962941
29138,v29138,deliver_warehouse8_to_customer1368_lpg,warehouse_to_customer,,8,1368,lpg,0.0,inf,12.962941
29139,v29139,deliver_warehouse8_to_customer1368_lubricant,warehouse_to_customer,,8,1368,lubricant,0.0,inf,12.962941
29140,v29140,deliver_warehouse10_to_customer1368_diesel,warehouse_to_customer,,10,1368,diesel,0.0,inf,14.803112
29141,v29141,deliver_warehouse10_to_customer1368_petrol,warehouse_to_customer,,10,1368,petrol,0.0,inf,14.803112
29142,v29142,deliver_warehouse10_to_customer1368_lpg,warehouse_to_customer,,10,1368,lpg,0.0,inf,14.803112
29143,v29143,deliver_warehouse10_to_customer1368_lubricant,warehouse_to_customer,,10,1368,lubricant,0.0,inf,14.803112
29144,v29144,deliver_warehouse2_to_customer1369_diesel,warehouse_to_customer,,2,1369,diesel,0.0,inf,1.270812
29145,v29145,deliver_warehouse2_to_customer1369_petrol,warehouse_to_customer,,2,1369,petrol,0.0,inf,1.270812
29146,v29146,deliver_warehouse2_to_customer1369_lpg,warehouse_to_customer,,2,1369,lpg,0.0,inf,1.270812
29147,v29147,deliver_warehouse2_to_customer1369_lubricant,warehouse_to_customer,,2,1369,lubricant,0.0,inf,1.270812
29148,v29148,deliver_warehouse30_to_customer1369_diesel,warehouse_to_customer,,30,1369,diesel,0.0,inf,9.751292
29149,v29149,deliver_warehouse30_to_customer1369_petrol,warehouse_to_customer,,30,1369,petrol,0.0,inf,9.751292
29150,v29150,deliver_warehouse30_to_customer1369_lpg,warehouse_to_customer,,30,1369,lpg,0.0,inf,9.751292
29151,v29151,deliver_warehouse30_to_customer1369_lubricant,warehouse_to_customer,,30,1369,lubricant,0.0,inf,9.751292
29152,v29152,deliver_warehouse22_to_customer1369_diesel,warehouse_to_customer,,22,1369,diesel,0.0,inf,11.828387
29153,v29153,deliver_warehouse22_to_customer1369_petrol,warehouse_to_customer,,22,1369,petrol,0.0,inf,11.828387
29154,v29154,deliver_warehouse22_to_customer1369_lpg,warehouse_to_customer,,22,1369,lpg,0.0,inf,11.828387
29155,v29155,deliver_warehouse22_to_customer1369_lubricant,warehouse_to_customer,,22,1369,lubricant,0.0,inf,11.828387
29156,v29156,deliver_warehouse32_to_customer1369_diesel,warehouse_to_customer,,32,1369,diesel,0.0,inf,13.660889
29157,v29157,deliver_warehouse32_to_customer1369_petrol,warehouse_to_customer,,32,1369,petrol,0.0,inf,13.660889
29158,v29158,deliver_warehouse32_to_customer1369_lpg,warehouse_to_customer,,32,1369,lpg,0.0,inf,13.660889
29159,v29159,deliver_warehouse32_to_customer1369_lubricant,warehouse_to_customer,,32,1369,lubricant,0.0,inf,13.660889
29160,v29160,deliver_warehouse8_to_customer1369_diesel,warehouse_to_customer,,8,1369,diesel,0.0,inf,16.854904
29161,v29161,deliver_warehouse8_to_customer1369_petrol,warehouse_to_customer,,8,1369,petrol,0.0,inf,16.854904
29162,v29162,deliver_warehouse8_to_customer1369_lpg,warehouse_to_customer,,8,1369,lpg,0.0,inf,16.854904
29163,v29163,deliver_warehouse8_to_customer1369_lubricant,warehouse_to_customer,,8,1369,lubricant,0.0,inf,16.854904
29164,v29164,deliver_warehouse17_to_customer1370_diesel,warehouse_to_customer,,17,1370,diesel,0.0,inf,14.492963
29165,v29165,deliver_warehouse17_to_customer1370_petrol,warehouse_to_customer,,17,1370,petrol,0.0,inf,14.492963
29166,v29166,deliver_warehouse17_to_customer1370_lpg,warehouse_to_customer,,17,1370,lpg,0.0,inf,14.492963
29167,v29167,deliver_warehouse17_to_customer1370_lubricant,warehouse_to_customer,,17,1370,lubricant,0.0,inf,14.492963
29168,v29168,deliver_warehouse14_to_customer1370_diesel,warehouse_to_customer,,14,1370,diesel,0.0,inf,18.009527
29169,v29169,deliver_warehouse14_to_customer1370_petrol,warehouse_to_customer,,14,1370,petrol,0.0,inf,18.009527
